Date: 2011-07-28
Station: K02

Time (s)      E (V/m)
77513.3284122  -0.05896140
77513.3284132  -0.05798481
77513.3284142  -0.05896140
77513.3284152  -0.05920555
77513.3284162  -0.05822896
77513.3284172  -0.05969384
77513.3284182  -0.05871725
77513.3284192  -0.05920555
77513.3284202  -0.05920555
77513.3284212  -0.05871725
77513.3284222  -0.05920555
77513.3284232  -0.05944969
77513.3284242  -0.05871725
77513.3284252  -0.05993799
77513.3284262  -0.05871725
77513.3284272  -0.05944969
77513.3284282  -0.06042628
77513.3284292  -0.05920555
77513.3284302  -0.05920555
77513.3284312  -0.05896140
77513.3284322  -0.05944969
77513.3284332  -0.05822896
77513.3284342  -0.05920555
77513.3284352  -0.05920555
77513.3284362  -0.05871725
77513.3284372  -0.05847311
77513.3284382  -0.05944969
77513.3284392  -0.05993799
77513.3284402  -0.05896140
77513.3284412  -0.05920555
77513.3284422  -0.05993799
77513.3284432  -0.05896140
77513.3284442  -0.05969384
77513.3284452  -0.05920555
77513.3284462  -0.05896140
77513.3284472  -0.05896140
77513.3284482  -0.05920555
77513.3284492  -0.05969384
77513.3284502  -0.05847311
77513.3284512  -0.05920555
77513.3284522  -0.05993799
77513.3284532  -0.05969384
77513.3284542  -0.05920555
77513.3284552  -0.05920555
77513.3284562  -0.05920555
77513.3284572  -0.05896140
77513.3284582  -0.05871725
77513.3284592  -0.05944969
77513.3284602  -0.05896140
77513.3284612  -0.05969384
77513.3284622  -0.05993799
77513.3284632  -0.05944969
77513.3284642  -0.05944969
77513.3284652  -0.05920555
77513.3284662  -0.05896140
77513.3284672  -0.05896140
77513.3284682  -0.05847311
77513.3284692  -0.05896140
77513.3284702  -0.05944969
77513.3284712  -0.05847311
77513.3284722  -0.05969384
77513.3284732  -0.05822896
77513.3284742  -0.05920555
77513.3284752  -0.05896140
77513.3284762  -0.05871725
77513.3284772  -0.05969384
77513.3284782  -0.05896140
77513.3284792  -0.05969384
77513.3284802  -0.05969384
77513.3284812  -0.05920555
77513.3284822  -0.05871725
77513.3284832  -0.05969384
77513.3284842  -0.05871725
77513.3284852  -0.05896140
77513.3284862  -0.05944969
77513.3284872  -0.05871725
77513.3284882  -0.05969384
77513.3284892  -0.05896140
77513.3284902  -0.05920555
77513.3284912  -0.05969384
77513.3284922  -0.05896140
77513.3284932  -0.05944969
77513.3284942  -0.05969384
77513.3284952  -0.05944969
77513.3284962  -0.05847311
77513.3284972  -0.05896140
77513.3284982  -0.05944969
77513.3284992  -0.05920555
77513.3285002  -0.05920555
77513.3285012  -0.05920555
77513.3285022  -0.05969384
77513.3285032  -0.05944969
77513.3285042  -0.05798481
77513.3285052  -0.05969384
77513.3285062  -0.05896140
77513.3285072  -0.05920555
77513.3285082  -0.05871725
77513.3285092  -0.05822896
77513.3285102  -0.05871725
77513.3285112  -0.05822896
77513.3285122  -0.05871725
77513.3285132  -0.05871725
77513.3285142  -0.05969384
77513.3285152  -0.05920555
77513.3285162  -0.05969384
77513.3285172  -0.06018213
77513.3285182  -0.05920555
77513.3285192  -0.05896140
77513.3285202  -0.05920555
77513.3285212  -0.05896140
77513.3285222  -0.05944969
77513.3285232  -0.05993799
77513.3285242  -0.05944969
77513.3285252  -0.05993799
77513.3285262  -0.05969384
77513.3285272  -0.05944969
77513.3285282  -0.05871725
77513.3285292  -0.05896140
77513.3285302  -0.05944969
77513.3285312  -0.05969384
77513.3285322  -0.06018213
77513.3285332  -0.05920555
77513.3285342  -0.05822896
77513.3285352  -0.05944969
77513.3285362  -0.05920555
77513.3285372  -0.05871725
77513.3285382  -0.05896140
77513.3285392  -0.05896140
77513.3285402  -0.05920555
77513.3285412  -0.05944969
77513.3285422  -0.05969384
77513.3285432  -0.05969384
77513.3285442  -0.05993799
77513.3285452  -0.05822896
77513.3285462  -0.05944969
77513.3285472  -0.05871725
77513.3285482  -0.05847311
77513.3285492  -0.05920555
77513.3285502  -0.05896140
77513.3285512  -0.05944969
77513.3285522  -0.05969384
77513.3285532  -0.05920555
77513.3285542  -0.05871725
77513.3285552  -0.05969384
77513.3285562  -0.05920555
77513.3285572  -0.05847311
77513.3285582  -0.05944969
77513.3285592  -0.05944969
77513.3285602  -0.05944969
77513.3285612  -0.05993799
77513.3285622  -0.05871725
77513.3285632  -0.05944969
77513.3285642  -0.05944969
77513.3285652  -0.05871725
77513.3285662  -0.05822896
77513.3285672  -0.05847311
77513.3285682  -0.05896140
77513.3285692  -0.05871725
77513.3285702  -0.05896140
77513.3285712  -0.05993799
77513.3285722  -0.05920555
77513.3285732  -0.05896140
77513.3285742  -0.05944969
77513.3285752  -0.05896140
77513.3285762  -0.05944969
77513.3285772  -0.05920555
77513.3285782  -0.05944969
77513.3285792  -0.05896140
77513.3285802  -0.05920555
77513.3285812  -0.05871725
77513.3285822  -0.05944969
77513.3285832  -0.05896140
77513.3285842  -0.05871725
77513.3285852  -0.05944969
77513.3285862  -0.06018213
77513.3285872  -0.05969384
77513.3285882  -0.05847311
77513.3285892  -0.05822896
77513.3285902  -0.05871725
77513.3285912  -0.05944969
77513.3285922  -0.05896140
77513.3285932  -0.05920555
77513.3285942  -0.05944969
77513.3285952  -0.05871725
77513.3285962  -0.05944969
77513.3285972  -0.05847311
77513.3285982  -0.05896140
77513.3285992  -0.05944969
77513.3286002  -0.05847311
77513.3286012  -0.05896140
77513.3286022  -0.05944969
77513.3286032  -0.05871725
77513.3286042  -0.06018213
77513.3286052  -0.05993799
77513.3286062  -0.05993799
77513.3286072  -0.05871725
77513.3286082  -0.05847311
77513.3286092  -0.05920555
77513.3286102  -0.05993799
77513.3286112  -0.05920555
77513.3286122  -0.06067043
77513.3286132  -0.06018213
77513.3286142  -0.06018213
77513.3286152  -0.05969384
77513.3286162  -0.05920555
77513.3286172  -0.05993799
77513.3286182  -0.05944969
77513.3286192  -0.06042628
77513.3286202  -0.05920555
77513.3286212  -0.05944969
77513.3286222  -0.05896140
77513.3286232  -0.05822896
77513.3286242  -0.05920555
77513.3286252  -0.05896140
77513.3286262  -0.05920555
77513.3286272  -0.05871725
77513.3286282  -0.05920555
77513.3286292  -0.05944969
77513.3286302  -0.05896140
77513.3286312  -0.05944969
77513.3286322  -0.05920555
77513.3286332  -0.05871725
77513.3286342  -0.05896140
77513.3286352  -0.05871725
77513.3286362  -0.06042628
77513.3286372  -0.05944969
77513.3286382  -0.05969384
77513.3286392  -0.05944969
77513.3286402  -0.05944969
77513.3286412  -0.05847311
77513.3286422  -0.05944969
77513.3286432  -0.05944969
77513.3286442  -0.05944969
77513.3286452  -0.05920555
77513.3286462  -0.05993799
77513.3286472  -0.05847311
77513.3286482  -0.05896140
77513.3286492  -0.05969384
77513.3286502  -0.05920555
77513.3286512  -0.05847311
77513.3286522  -0.05871725
77513.3286532  -0.05847311
77513.3286542  -0.05822896
77513.3286552  -0.05871725
77513.3286562  -0.05944969
77513.3286572  -0.05847311
77513.3286582  -0.05896140
77513.3286592  -0.05896140
77513.3286602  -0.05944969
77513.3286612  -0.05896140
77513.3286622  -0.05920555
77513.3286632  -0.05920555
77513.3286642  -0.05871725
77513.3286652  -0.05896140
77513.3286662  -0.05847311
77513.3286672  -0.05847311
77513.3286682  -0.05944969
77513.3286692  -0.05944969
77513.3286702  -0.05944969
77513.3286712  -0.05896140
77513.3286722  -0.05822896
77513.3286732  -0.05871725
77513.3286742  -0.05847311
77513.3286752  -0.05871725
77513.3286762  -0.05896140
77513.3286772  -0.05896140
77513.3286782  -0.05822896
77513.3286792  -0.05896140
77513.3286802  -0.05944969
77513.3286812  -0.05847311
77513.3286822  -0.05847311
77513.3286832  -0.05920555
77513.3286842  -0.05969384
77513.3286852  -0.05969384
77513.3286862  -0.05993799
77513.3286872  -0.05920555
77513.3286882  -0.05993799
77513.3286892  -0.05822896
77513.3286902  -0.05896140
77513.3286912  -0.05920555
77513.3286922  -0.05944969
77513.3286932  -0.05920555
77513.3286942  -0.05920555
77513.3286952  -0.05944969
77513.3286962  -0.05822896
77513.3286972  -0.05896140
77513.3286982  -0.05871725
77513.3286992  -0.05944969
77513.3287002  -0.05847311
77513.3287012  -0.05944969
77513.3287022  -0.05896140
77513.3287032  -0.05896140
77513.3287042  -0.05847311
77513.3287052  -0.05822896
77513.3287062  -0.05896140
77513.3287072  -0.05944969
77513.3287082  -0.05896140
77513.3287092  -0.05896140
77513.3287102  -0.05847311
77513.3287112  -0.05920555
77513.3287122  -0.05871725
77513.3287132  -0.05896140
77513.3287142  -0.05944969
77513.3287152  -0.05871725
77513.3287162  -0.05822896
77513.3287172  -0.05847311
77513.3287182  -0.05944969
77513.3287192  -0.05871725
77513.3287202  -0.05871725
77513.3287212  -0.05920555
77513.3287222  -0.05920555
77513.3287232  -0.05871725
77513.3287242  -0.05822896
77513.3287252  -0.05847311
77513.3287262  -0.05822896
77513.3287272  -0.05896140
77513.3287282  -0.05847311
77513.3287292  -0.05920555
77513.3287302  -0.05993799
77513.3287312  -0.05969384
77513.3287322  -0.05944969
77513.3287332  -0.05920555
77513.3287342  -0.05969384
77513.3287352  -0.05847311
77513.3287362  -0.05993799
77513.3287372  -0.05944969
77513.3287382  -0.05993799
77513.3287392  -0.05871725
77513.3287402  -0.05896140
77513.3287412  -0.05847311
77513.3287422  -0.05896140
77513.3287432  -0.05871725
77513.3287442  -0.05847311
77513.3287452  -0.05871725
77513.3287462  -0.05969384
77513.3287472  -0.05896140
77513.3287482  -0.05969384
77513.3287492  -0.05920555
77513.3287502  -0.05871725
77513.3287512  -0.05896140
77513.3287522  -0.05871725
77513.3287532  -0.05944969
77513.3287542  -0.05944969
77513.3287552  -0.05871725
77513.3287562  -0.05871725
77513.3287572  -0.05920555
77513.3287582  -0.05847311
77513.3287592  -0.05944969
77513.3287602  -0.05944969
77513.3287612  -0.05896140
77513.3287622  -0.05822896
77513.3287632  -0.05871725
77513.3287642  -0.05993799
77513.3287652  -0.05920555
77513.3287662  -0.05969384
77513.3287672  -0.05871725
77513.3287682  -0.05969384
77513.3287692  -0.05871725
77513.3287702  -0.05944969
77513.3287712  -0.05944969
77513.3287722  -0.05896140
77513.3287732  -0.05920555
77513.3287742  -0.05920555
77513.3287752  -0.05896140
77513.3287762  -0.05920555
77513.3287772  -0.05944969
77513.3287782  -0.05920555
77513.3287792  -0.05993799
77513.3287802  -0.05944969
77513.3287812  -0.05871725
77513.3287822  -0.05896140
77513.3287832  -0.05896140
77513.3287842  -0.05969384
77513.3287852  -0.05896140
77513.3287862  -0.05847311
77513.3287872  -0.05896140
77513.3287882  -0.05920555
77513.3287892  -0.05896140
77513.3287902  -0.05871725
77513.3287912  -0.05896140
77513.3287922  -0.05944969
77513.3287932  -0.05896140
77513.3287942  -0.05896140
77513.3287952  -0.05944969
77513.3287962  -0.05847311
77513.3287972  -0.05944969
77513.3287982  -0.05944969
77513.3287992  -0.05920555
77513.3288002  -0.05944969
77513.3288012  -0.05847311
77513.3288022  -0.05969384
77513.3288032  -0.05944969
77513.3288042  -0.05847311
77513.3288052  -0.05993799
77513.3288062  -0.06018213
77513.3288072  -0.05944969
77513.3288082  -0.05969384
77513.3288092  -0.05969384
77513.3288102  -0.05944969
77513.3288112  -0.05944969
77513.3288122  -0.05920555
77513.3288132  -0.05944969
77513.3288142  -0.05847311
77513.3288152  -0.05896140
77513.3288162  -0.05969384
77513.3288172  -0.05871725
77513.3288182  -0.05896140
77513.3288192  -0.05969384
77513.3288202  -0.05920555
77513.3288212  -0.05896140
77513.3288222  -0.05896140
77513.3288232  -0.05920555
77513.3288242  -0.05896140
77513.3288252  -0.05871725
77513.3288262  -0.05798481
77513.3288272  -0.05944969
77513.3288282  -0.05944969
77513.3288292  -0.06018213
77513.3288302  -0.05896140
77513.3288312  -0.05871725
77513.3288322  -0.05944969
77513.3288332  -0.05896140
77513.3288342  -0.05871725
77513.3288352  -0.05944969
77513.3288362  -0.05944969
77513.3288372  -0.05847311
77513.3288382  -0.05896140
77513.3288392  -0.05847311
77513.3288402  -0.05969384
77513.3288412  -0.05920555
77513.3288422  -0.05896140
77513.3288432  -0.05969384
77513.3288442  -0.05993799
77513.3288452  -0.05871725
77513.3288462  -0.05920555
77513.3288472  -0.05993799
77513.3288482  -0.05896140
77513.3288492  -0.05896140
77513.3288502  -0.05896140
77513.3288512  -0.05969384
77513.3288522  -0.05920555
77513.3288532  -0.05969384
77513.3288542  -0.05896140
77513.3288552  -0.05896140
77513.3288562  -0.05969384
77513.3288572  -0.05871725
77513.3288582  -0.05969384
77513.3288592  -0.05944969
77513.3288602  -0.06018213
77513.3288612  -0.05920555
77513.3288622  -0.05920555
77513.3288632  -0.05896140
77513.3288642  -0.05896140
77513.3288652  -0.05944969
77513.3288662  -0.05944969
77513.3288672  -0.05822896
77513.3288682  -0.05969384
77513.3288692  -0.05969384
77513.3288702  -0.05871725
77513.3288712  -0.05969384
77513.3288722  -0.05847311
77513.3288732  -0.05920555
77513.3288742  -0.05920555
77513.3288752  -0.05822896
77513.3288762  -0.05798481
77513.3288772  -0.05896140
77513.3288782  -0.05871725
77513.3288792  -0.05798481
77513.3288802  -0.05798481
77513.3288812  -0.05847311
77513.3288822  -0.05944969
77513.3288832  -0.05969384
77513.3288842  -0.05969384
77513.3288852  -0.05944969
77513.3288862  -0.05871725
77513.3288872  -0.05993799
77513.3288882  -0.05822896
77513.3288892  -0.05920555
77513.3288902  -0.05920555
77513.3288912  -0.05920555
77513.3288922  -0.05896140
77513.3288932  -0.05871725
77513.3288942  -0.05896140
77513.3288952  -0.05896140
77513.3288962  -0.05944969
77513.3288972  -0.05871725
77513.3288982  -0.05871725
77513.3288992  -0.05822896
77513.3289002  -0.05871725
77513.3289012  -0.05920555
77513.3289022  -0.05920555
77513.3289032  -0.05944969
77513.3289042  -0.05871725
77513.3289052  -0.05871725
77513.3289062  -0.05871725
77513.3289072  -0.05969384
77513.3289082  -0.05871725
77513.3289092  -0.05920555
77513.3289102  -0.05920555
77513.3289112  -0.05847311
77513.3289122  -0.05871725
77513.3289132  -0.05822896
77513.3289142  -0.05896140
77513.3289152  -0.05871725
77513.3289162  -0.05798481
77513.3289172  -0.05871725
77513.3289182  -0.05920555
77513.3289192  -0.05822896
77513.3289202  -0.05944969
77513.3289212  -0.05822896
77513.3289222  -0.05896140
77513.3289232  -0.05896140
77513.3289242  -0.05871725
77513.3289252  -0.05920555
77513.3289262  -0.05920555
77513.3289272  -0.05896140
77513.3289282  -0.05896140
77513.3289292  -0.05944969
77513.3289302  -0.05920555
77513.3289312  -0.05896140
77513.3289322  -0.05896140
77513.3289332  -0.05920555
77513.3289342  -0.05896140
77513.3289352  -0.05871725
77513.3289362  -0.05969384
77513.3289372  -0.05896140
77513.3289382  -0.05822896
77513.3289392  -0.05920555
77513.3289402  -0.05896140
77513.3289412  -0.05920555
77513.3289422  -0.05896140
77513.3289432  -0.05920555
77513.3289442  -0.05847311
77513.3289452  -0.05871725
77513.3289462  -0.05871725
77513.3289472  -0.05944969
77513.3289482  -0.05920555
77513.3289492  -0.05969384
77513.3289502  -0.05993799
77513.3289512  -0.05944969
77513.3289522  -0.05920555
77513.3289532  -0.05920555
77513.3289542  -0.05920555
77513.3289552  -0.05944969
77513.3289562  -0.05798481
77513.3289572  -0.05969384
77513.3289582  -0.05920555
77513.3289592  -0.05896140
77513.3289602  -0.05896140
77513.3289612  -0.05896140
77513.3289622  -0.06018213
77513.3289632  -0.05944969
77513.3289642  -0.05920555
77513.3289652  -0.05944969
77513.3289662  -0.05896140
77513.3289672  -0.05896140
77513.3289682  -0.05944969
77513.3289692  -0.05969384
77513.3289702  -0.05969384
77513.3289712  -0.05944969
77513.3289722  -0.05944969
77513.3289732  -0.05969384
77513.3289742  -0.05847311
77513.3289752  -0.05944969
77513.3289762  -0.05896140
77513.3289772  -0.06042628
77513.3289782  -0.05969384
77513.3289792  -0.05920555
77513.3289802  -0.05847311
77513.3289812  -0.05871725
77513.3289822  -0.05944969
77513.3289832  -0.05920555
77513.3289842  -0.05896140
77513.3289852  -0.05944969
77513.3289862  -0.05993799
77513.3289872  -0.05896140
77513.3289882  -0.05993799
77513.3289892  -0.05896140
77513.3289902  -0.05944969
77513.3289912  -0.05969384
77513.3289922  -0.05944969
77513.3289932  -0.05944969
77513.3289942  -0.05871725
77513.3289952  -0.05871725
77513.3289962  -0.05920555
77513.3289972  -0.05798481
77513.3289982  -0.05944969
77513.3289992  -0.05920555
77513.3290002  -0.05920555
77513.3290012  -0.05847311
77513.3290022  -0.05822896
77513.3290032  -0.05993799
77513.3290042  -0.05774067
77513.3290052  -0.06018213
77513.3290062  -0.05896140
77513.3290072  -0.05920555
77513.3290082  -0.05993799
77513.3290092  -0.05896140
77513.3290102  -0.05993799
77513.3290112  -0.05822896
77513.3290122  -0.05847311
77513.3290132  -0.05944969
77513.3290142  -0.05969384
77513.3290152  -0.05798481
77513.3290162  -0.05944969
77513.3290172  -0.05920555
77513.3290182  -0.05969384
77513.3290192  -0.05944969
77513.3290202  -0.05896140
77513.3290212  -0.05920555
77513.3290222  -0.05969384
77513.3290232  -0.05969384
77513.3290242  -0.05871725
77513.3290252  -0.05896140
77513.3290262  -0.05896140
77513.3290272  -0.05920555
77513.3290282  -0.06042628
77513.3290292  -0.05944969
77513.3290302  -0.05920555
77513.3290312  -0.05847311
77513.3290322  -0.05871725
77513.3290332  -0.05896140
77513.3290342  -0.05847311
77513.3290352  -0.05896140
77513.3290362  -0.05896140
77513.3290372  -0.05871725
77513.3290382  -0.06018213
77513.3290392  -0.05944969
77513.3290402  -0.05920555
77513.3290412  -0.05944969
77513.3290422  -0.05822896
77513.3290432  -0.05920555
77513.3290442  -0.05920555
77513.3290452  -0.06018213
77513.3290462  -0.05969384
77513.3290472  -0.05871725
77513.3290482  -0.05944969
77513.3290492  -0.05847311
77513.3290502  -0.05822896
77513.3290512  -0.05896140
77513.3290522  -0.05920555
77513.3290532  -0.05969384
77513.3290542  -0.05896140
77513.3290552  -0.05969384
77513.3290562  -0.05993799
77513.3290572  -0.05822896
77513.3290582  -0.05944969
77513.3290592  -0.05969384
77513.3290602  -0.05896140
77513.3290612  -0.05896140
77513.3290622  -0.06018213
77513.3290632  -0.05969384
77513.3290642  -0.05896140
77513.3290652  -0.05822896
77513.3290662  -0.05871725
77513.3290672  -0.05896140
77513.3290682  -0.05896140
77513.3290692  -0.05920555
77513.3290702  -0.05871725
77513.3290712  -0.05896140
77513.3290722  -0.05920555
77513.3290732  -0.05993799
77513.3290742  -0.05920555
77513.3290752  -0.05920555
77513.3290762  -0.05993799
77513.3290772  -0.05969384
77513.3290782  -0.05944969
77513.3290792  -0.05993799
77513.3290802  -0.05871725
77513.3290812  -0.05920555
77513.3290822  -0.05871725
77513.3290832  -0.05944969
77513.3290842  -0.05969384
77513.3290852  -0.05896140
77513.3290862  -0.06018213
77513.3290872  -0.05920555
77513.3290882  -0.05944969
77513.3290892  -0.05896140
77513.3290902  -0.05920555
77513.3290912  -0.05896140
77513.3290922  -0.05969384
77513.3290932  -0.05847311
77513.3290942  -0.05896140
77513.3290952  -0.05847311
77513.3290962  -0.05969384
77513.3290972  -0.05920555
77513.3290982  -0.05969384
77513.3290992  -0.06018213
77513.3291002  -0.05871725
77513.3291012  -0.05920555
77513.3291022  -0.05993799
77513.3291032  -0.05944969
77513.3291042  -0.05847311
77513.3291052  -0.05993799
77513.3291062  -0.05944969
77513.3291072  -0.05969384
77513.3291082  -0.05822896
77513.3291092  -0.05896140
77513.3291102  -0.05944969
77513.3291112  -0.05969384
77513.3291122  -0.05969384
77513.3291132  -0.05920555
77513.3291142  -0.05969384
77513.3291152  -0.05822896
77513.3291162  -0.05896140
77513.3291172  -0.05993799
77513.3291182  -0.05871725
77513.3291192  -0.05920555
77513.3291202  -0.05774067
77513.3291212  -0.05871725
77513.3291222  -0.05896140
77513.3291232  -0.05847311
77513.3291242  -0.05871725
77513.3291252  -0.05847311
77513.3291262  -0.05920555
77513.3291272  -0.05871725
77513.3291282  -0.05896140
77513.3291292  -0.05969384
77513.3291302  -0.05944969
77513.3291312  -0.05944969
77513.3291322  -0.05896140
77513.3291332  -0.05798481
77513.3291342  -0.05896140
77513.3291352  -0.05944969
77513.3291362  -0.05944969
77513.3291372  -0.05822896
77513.3291382  -0.05969384
77513.3291392  -0.05920555
77513.3291402  -0.05969384
77513.3291412  -0.05847311
77513.3291422  -0.05969384
77513.3291432  -0.05871725
77513.3291442  -0.05920555
77513.3291452  -0.05993799
77513.3291462  -0.05969384
77513.3291472  -0.05896140
77513.3291482  -0.05871725
77513.3291492  -0.05896140
77513.3291502  -0.05969384
77513.3291512  -0.05920555
77513.3291522  -0.05969384
77513.3291532  -0.05944969
77513.3291542  -0.05871725
77513.3291552  -0.05944969
77513.3291562  -0.05871725
77513.3291572  -0.05896140
77513.3291582  -0.05944969
77513.3291592  -0.05993799
77513.3291602  -0.05944969
77513.3291612  -0.05871725
77513.3291622  -0.05944969
77513.3291632  -0.05896140
77513.3291642  -0.06018213
77513.3291652  -0.05896140
77513.3291662  -0.05920555
77513.3291672  -0.05822896
77513.3291682  -0.05920555
77513.3291692  -0.05896140
77513.3291702  -0.05847311
77513.3291712  -0.05920555
77513.3291722  -0.05944969
77513.3291732  -0.05896140
77513.3291742  -0.05847311
77513.3291752  -0.05847311
77513.3291762  -0.05993799
77513.3291772  -0.05920555
77513.3291782  -0.05969384
77513.3291792  -0.05944969
77513.3291802  -0.05896140
77513.3291812  -0.05944969
77513.3291822  -0.05969384
77513.3291832  -0.05969384
77513.3291842  -0.05993799
77513.3291852  -0.05847311
77513.3291862  -0.05993799
77513.3291872  -0.05969384
77513.3291882  -0.05920555
77513.3291892  -0.05871725
77513.3291902  -0.05993799
77513.3291912  -0.05969384
77513.3291922  -0.05969384
77513.3291932  -0.05871725
77513.3291942  -0.05944969
77513.3291952  -0.05944969
77513.3291962  -0.05896140
77513.3291972  -0.05920555
77513.3291982  -0.05920555
77513.3291992  -0.05920555
77513.3292002  -0.05896140
77513.3292012  -0.05847311
77513.3292022  -0.05871725
77513.3292032  -0.05920555
77513.3292042  -0.05896140
77513.3292052  -0.05822896
77513.3292062  -0.05896140
77513.3292072  -0.05920555
77513.3292082  -0.05871725
77513.3292092  -0.05847311
77513.3292102  -0.05896140
77513.3292112  -0.05896140
77513.3292122  -0.05920555
77513.3292132  -0.05969384
77513.3292142  -0.05969384
77513.3292152  -0.05944969
77513.3292162  -0.05871725
77513.3292172  -0.05920555
77513.3292182  -0.05944969
77513.3292192  -0.05896140
77513.3292202  -0.05944969
77513.3292212  -0.05993799
77513.3292222  -0.05822896
77513.3292232  -0.05969384
77513.3292242  -0.05871725
77513.3292252  -0.05896140
77513.3292262  -0.05871725
77513.3292272  -0.05993799
77513.3292282  -0.05920555
77513.3292292  -0.05798481
77513.3292302  -0.05969384
77513.3292312  -0.05944969
77513.3292322  -0.05969384
77513.3292332  -0.05969384
77513.3292342  -0.05871725
77513.3292352  -0.05920555
77513.3292362  -0.05920555
77513.3292372  -0.05944969
77513.3292382  -0.05969384
77513.3292392  -0.05969384
77513.3292402  -0.05944969
77513.3292412  -0.05896140
77513.3292422  -0.05993799
77513.3292432  -0.05944969
77513.3292442  -0.06018213
77513.3292452  -0.05920555
77513.3292462  -0.05896140
77513.3292472  -0.05944969
77513.3292482  -0.05944969
77513.3292492  -0.06042628
77513.3292502  -0.05896140
77513.3292512  -0.05920555
77513.3292522  -0.05920555
77513.3292532  -0.05896140
77513.3292542  -0.05944969
77513.3292552  -0.05969384
77513.3292562  -0.05896140
77513.3292572  -0.05944969
77513.3292582  -0.05920555
77513.3292592  -0.05993799
77513.3292602  -0.05896140
77513.3292612  -0.06018213
77513.3292622  -0.05920555
77513.3292632  -0.05847311
77513.3292642  -0.05944969
77513.3292652  -0.05969384
77513.3292662  -0.05847311
77513.3292672  -0.05871725
77513.3292682  -0.05920555
77513.3292692  -0.05969384
77513.3292702  -0.05871725
77513.3292712  -0.05871725
77513.3292722  -0.05944969
77513.3292732  -0.05944969
77513.3292742  -0.05944969
77513.3292752  -0.05944969
77513.3292762  -0.05969384
77513.3292772  -0.05944969
77513.3292782  -0.05920555
77513.3292792  -0.06018213
77513.3292802  -0.05944969
77513.3292812  -0.05944969
77513.3292822  -0.05944969
77513.3292832  -0.05969384
77513.3292842  -0.05920555
77513.3292852  -0.05993799
77513.3292862  -0.05944969
77513.3292872  -0.05896140
77513.3292882  -0.05896140
77513.3292892  -0.05896140
77513.3292902  -0.05896140
77513.3292912  -0.05944969
77513.3292922  -0.05944969
77513.3292932  -0.05944969
77513.3292942  -0.05896140
77513.3292952  -0.05969384
77513.3292962  -0.05993799
77513.3292972  -0.05822896
77513.3292982  -0.05896140
77513.3292992  -0.05969384
77513.3293002  -0.05944969
77513.3293012  -0.05944969
77513.3293022  -0.05920555
77513.3293032  -0.05969384
77513.3293042  -0.05896140
77513.3293052  -0.05896140
77513.3293062  -0.05920555
77513.3293072  -0.05896140
77513.3293082  -0.05969384
77513.3293092  -0.05969384
77513.3293102  -0.05847311
77513.3293112  -0.05993799
77513.3293122  -0.05896140
77513.3293132  -0.05847311
77513.3293142  -0.05920555
77513.3293152  -0.05969384
77513.3293162  -0.05944969
77513.3293172  -0.05969384
77513.3293182  -0.05871725
77513.3293192  -0.05871725
77513.3293202  -0.05944969
77513.3293212  -0.05896140
77513.3293222  -0.05896140
77513.3293232  -0.05896140
77513.3293242  -0.05920555
77513.3293252  -0.06018213
77513.3293262  -0.05896140
77513.3293272  -0.05969384
77513.3293282  -0.05896140
77513.3293292  -0.05944969
77513.3293302  -0.05896140
77513.3293312  -0.06018213
77513.3293322  -0.05871725
77513.3293332  -0.05896140
77513.3293342  -0.05944969
77513.3293352  -0.05944969
77513.3293362  -0.05944969
77513.3293372  -0.05896140
77513.3293382  -0.05847311
77513.3293392  -0.05920555
77513.3293402  -0.05920555
77513.3293412  -0.05896140
77513.3293422  -0.05896140
77513.3293432  -0.05847311
77513.3293442  -0.05896140
77513.3293452  -0.05993799
77513.3293462  -0.05969384
77513.3293472  -0.05920555
77513.3293482  -0.05920555
77513.3293492  -0.05896140
77513.3293502  -0.05944969
77513.3293512  -0.05969384
77513.3293522  -0.05944969
77513.3293532  -0.05944969
77513.3293542  -0.05896140
77513.3293552  -0.05920555
77513.3293562  -0.05944969
77513.3293572  -0.05969384
77513.3293582  -0.05798481
77513.3293592  -0.05896140
77513.3293602  -0.05944969
77513.3293612  -0.05896140
77513.3293622  -0.05871725
77513.3293632  -0.05944969
77513.3293642  -0.05822896
77513.3293652  -0.05871725
77513.3293662  -0.05847311
77513.3293672  -0.05896140
77513.3293682  -0.05969384
77513.3293692  -0.05920555
77513.3293702  -0.05969384
77513.3293712  -0.05871725
77513.3293722  -0.05871725
77513.3293732  -0.06018213
77513.3293742  -0.05920555
77513.3293752  -0.06018213
77513.3293762  -0.05993799
77513.3293772  -0.05969384
77513.3293782  -0.05920555
77513.3293792  -0.05847311
77513.3293802  -0.05920555
77513.3293812  -0.05944969
77513.3293822  -0.05871725
77513.3293832  -0.05896140
77513.3293842  -0.05993799
77513.3293852  -0.05896140
77513.3293862  -0.05871725
77513.3293872  -0.05822896
77513.3293882  -0.05871725
77513.3293892  -0.05920555
77513.3293902  -0.05920555
77513.3293912  -0.05969384
77513.3293922  -0.05871725
77513.3293932  -0.05871725
77513.3293942  -0.05896140
77513.3293952  -0.05896140
77513.3293962  -0.05896140
77513.3293972  -0.05993799
77513.3293982  -0.06042628
77513.3293992  -0.05871725
77513.3294002  -0.05871725
77513.3294012  -0.05871725
77513.3294022  -0.05969384
77513.3294032  -0.05944969
77513.3294042  -0.05871725
77513.3294052  -0.05920555
77513.3294062  -0.05847311
77513.3294072  -0.05822896
77513.3294082  -0.05896140
