Date: 2011-07-28
Station: K02
Channel: 1

Time (s)      E (V/m)
77513.3292898  -0.04382431
77513.3292908  -0.04406846
77513.3292918  -0.04333602
77513.3292928  -0.04309187
77513.3292938  -0.04333602
77513.3292948  -0.04333602
77513.3292958  -0.04333602
77513.3292968  -0.04333602
77513.3292978  -0.04333602
77513.3292988  -0.04358017
77513.3292998  -0.04284773
77513.3293008  -0.04333602
77513.3293018  -0.04406846
77513.3293028  -0.04358017
77513.3293038  -0.04333602
77513.3293048  -0.04382431
77513.3293058  -0.04333602
77513.3293068  -0.04333602
77513.3293078  -0.04284773
77513.3293088  -0.04382431
77513.3293098  -0.04309187
77513.3293108  -0.04358017
77513.3293118  -0.04382431
77513.3293128  -0.04358017
77513.3293138  -0.04382431
77513.3293148  -0.04358017
77513.3293158  -0.04358017
77513.3293168  -0.04406846
77513.3293178  -0.04309187
77513.3293188  -0.04333602
77513.3293198  -0.04382431
77513.3293208  -0.04358017
77513.3293218  -0.04382431
77513.3293228  -0.04382431
77513.3293238  -0.04358017
77513.3293248  -0.04333602
77513.3293258  -0.04431261
77513.3293268  -0.04382431
77513.3293278  -0.04284773
77513.3293288  -0.04358017
77513.3293298  -0.04309187
77513.3293308  -0.04309187
77513.3293318  -0.04333602
77513.3293328  -0.04431261
77513.3293338  -0.04333602
77513.3293348  -0.04309187
77513.3293358  -0.04382431
77513.3293368  -0.04284773
77513.3293378  -0.04358017
77513.3293388  -0.04333602
77513.3293398  -0.04358017
77513.3293408  -0.04333602
77513.3293418  -0.04333602
77513.3293428  -0.04235943
77513.3293438  -0.04284773
77513.3293448  -0.04431261
77513.3293458  -0.04406846
77513.3293468  -0.04358017
77513.3293478  -0.04333602
77513.3293488  -0.04333602
77513.3293498  -0.04358017
77513.3293508  -0.04284773
77513.3293518  -0.04406846
77513.3293528  -0.04333602
77513.3293538  -0.04358017
77513.3293548  -0.04358017
77513.3293558  -0.04333602
77513.3293568  -0.04358017
77513.3293578  -0.04382431
77513.3293588  -0.04358017
77513.3293598  -0.04333602
77513.3293608  -0.04333602
77513.3293618  -0.04309187
77513.3293628  -0.04284773
77513.3293638  -0.04382431
77513.3293648  -0.04382431
77513.3293658  -0.04382431
77513.3293668  -0.04382431
77513.3293678  -0.04309187
77513.3293688  -0.04382431
77513.3293698  -0.04284773
77513.3293708  -0.04358017
77513.3293718  -0.04284773
77513.3293728  -0.04382431
77513.3293738  -0.04431261
77513.3293748  -0.04333602
77513.3293758  -0.04382431
77513.3293768  -0.04382431
77513.3293778  -0.04333602
77513.3293788  -0.04358017
77513.3293798  -0.04333602
77513.3293808  -0.04358017
77513.3293818  -0.04333602
77513.3293828  -0.04382431
77513.3293838  -0.04260358
77513.3293848  -0.04358017
77513.3293858  -0.04333602
77513.3293868  -0.04309187
77513.3293878  -0.04382431
77513.3293888  -0.04309187
77513.3293898  -0.04382431
77513.3293908  -0.04382431
77513.3293918  -0.04284773
77513.3293928  -0.04309187
77513.3293938  -0.04358017
77513.3293948  -0.04358017
77513.3293958  -0.04358017
77513.3293968  -0.04235943
77513.3293978  -0.04358017
77513.3293988  -0.04260358
77513.3293998  -0.04309187
77513.3294008  -0.04358017
77513.3294018  -0.04333602
77513.3294028  -0.04333602
77513.3294038  -0.04382431
77513.3294048  -0.04382431
77513.3294058  -0.04358017
77513.3294068  -0.04333602
77513.3294078  -0.04382431
77513.3294088  -0.04309187
77513.3294098  -0.04309187
77513.3294108  -0.04211529
77513.3294118  -0.04333602
77513.3294128  -0.04333602
77513.3294138  -0.04309187
77513.3294148  -0.04309187
77513.3294158  -0.04333602
77513.3294168  -0.04406846
77513.3294178  -0.04382431
77513.3294188  -0.04382431
77513.3294198  -0.04309187
77513.3294208  -0.04406846
77513.3294218  -0.04358017
77513.3294228  -0.04309187
77513.3294238  -0.04333602
77513.3294248  -0.04382431
77513.3294258  -0.04382431
77513.3294268  -0.04309187
77513.3294278  -0.04431261
77513.3294288  -0.04358017
77513.3294298  -0.04382431
77513.3294308  -0.04333602
77513.3294318  -0.04333602
77513.3294328  -0.04406846
77513.3294338  -0.04309187
77513.3294348  -0.04382431
77513.3294358  -0.04382431
77513.3294368  -0.04358017
77513.3294378  -0.04406846
77513.3294388  -0.04260358
77513.3294398  -0.04406846
77513.3294408  -0.04358017
77513.3294418  -0.04260358
77513.3294428  -0.04358017
77513.3294438  -0.04382431
77513.3294448  -0.04333602
77513.3294458  -0.04358017
77513.3294468  -0.04333602
77513.3294478  -0.04309187
77513.3294488  -0.04358017
77513.3294498  -0.04309187
77513.3294508  -0.04358017
77513.3294518  -0.04406846
77513.3294528  -0.04431261
77513.3294538  -0.04382431
77513.3294548  -0.04382431
77513.3294558  -0.04480090
77513.3294568  -0.04382431
77513.3294578  -0.04358017
77513.3294588  -0.04406846
77513.3294598  -0.04431261
77513.3294608  -0.04382431
77513.3294618  -0.04382431
77513.3294628  -0.04406846
77513.3294638  -0.04358017
77513.3294648  -0.04358017
77513.3294658  -0.04431261
77513.3294668  -0.04333602
77513.3294678  -0.04358017
77513.3294688  -0.04382431
77513.3294698  -0.04431261
77513.3294708  -0.04406846
77513.3294718  -0.04309187
77513.3294728  -0.04358017
77513.3294738  -0.04333602
77513.3294748  -0.04358017
77513.3294758  -0.04333602
77513.3294768  -0.04382431
77513.3294778  -0.04455675
77513.3294788  -0.04309187
77513.3294798  -0.04333602
77513.3294808  -0.04382431
77513.3294818  -0.04333602
77513.3294828  -0.04358017
77513.3294838  -0.04333602
77513.3294848  -0.04284773
77513.3294858  -0.04284773
77513.3294868  -0.04358017
77513.3294878  -0.04358017
77513.3294888  -0.04406846
77513.3294898  -0.04382431
77513.3294908  -0.04382431
77513.3294918  -0.04455675
77513.3294928  -0.04382431
77513.3294938  -0.04333602
77513.3294948  -0.04406846
77513.3294958  -0.04455675
77513.3294968  -0.04406846
77513.3294978  -0.04333602
77513.3294988  -0.04333602
77513.3294998  -0.04333602
77513.3295008  -0.04358017
77513.3295018  -0.04406846
77513.3295028  -0.04358017
77513.3295038  -0.04358017
77513.3295048  -0.04309187
77513.3295058  -0.04333602
77513.3295068  -0.04235943
77513.3295078  -0.04284773
77513.3295088  -0.04309187
77513.3295098  -0.04358017
77513.3295108  -0.04333602
77513.3295118  -0.04358017
77513.3295128  -0.04284773
77513.3295138  -0.04309187
77513.3295148  -0.04309187
77513.3295158  -0.04333602
77513.3295168  -0.04309187
77513.3295178  -0.04431261
77513.3295188  -0.04431261
77513.3295198  -0.04358017
77513.3295208  -0.04406846
77513.3295218  -0.04406846
77513.3295228  -0.04406846
77513.3295238  -0.04406846
77513.3295248  -0.04406846
77513.3295258  -0.04382431
77513.3295268  -0.04358017
77513.3295278  -0.04309187
77513.3295288  -0.04284773
77513.3295298  -0.04333602
77513.3295308  -0.04333602
77513.3295318  -0.04284773
77513.3295328  -0.04333602
77513.3295338  -0.04260358
77513.3295348  -0.04358017
77513.3295358  -0.04235943
77513.3295368  -0.04382431
77513.3295378  -0.04358017
77513.3295388  -0.04309187
77513.3295398  -0.04333602
77513.3295408  -0.04431261
77513.3295418  -0.04333602
77513.3295428  -0.04358017
77513.3295438  -0.04235943
77513.3295448  -0.04358017
77513.3295458  -0.04333602
77513.3295468  -0.04358017
77513.3295478  -0.04382431
77513.3295488  -0.04382431
77513.3295498  -0.04382431
77513.3295508  -0.04309187
77513.3295518  -0.04358017
77513.3295528  -0.04358017
77513.3295538  -0.04358017
77513.3295548  -0.04358017
77513.3295558  -0.04382431
77513.3295568  -0.04358017
77513.3295578  -0.04260358
77513.3295588  -0.04284773
77513.3295598  -0.04333602
77513.3295608  -0.04358017
77513.3295618  -0.04406846
77513.3295628  -0.04358017
77513.3295638  -0.04431261
77513.3295648  -0.04358017
77513.3295658  -0.04382431
77513.3295668  -0.04358017
77513.3295678  -0.04358017
77513.3295688  -0.04333602
77513.3295698  -0.04358017
77513.3295708  -0.04333602
77513.3295718  -0.04333602
77513.3295728  -0.04333602
77513.3295738  -0.04309187
77513.3295748  -0.04382431
77513.3295758  -0.04382431
77513.3295768  -0.04382431
77513.3295778  -0.04382431
77513.3295788  -0.04406846
77513.3295798  -0.04309187
77513.3295808  -0.04309187
77513.3295818  -0.04333602
77513.3295828  -0.04333602
77513.3295838  -0.04309187
77513.3295848  -0.04333602
77513.3295858  -0.04358017
77513.3295868  -0.04309187
77513.3295878  -0.04358017
77513.3295888  -0.04333602
77513.3295898  -0.04382431
77513.3295908  -0.04382431
77513.3295918  -0.04333602
77513.3295928  -0.04406846
77513.3295938  -0.04284773
77513.3295948  -0.04333602
77513.3295958  -0.04333602
77513.3295968  -0.04431261
77513.3295978  -0.04382431
77513.3295988  -0.04333602
77513.3295998  -0.04284773
77513.3296008  -0.04382431
77513.3296018  -0.04382431
77513.3296028  -0.04358017
77513.3296038  -0.04309187
77513.3296048  -0.04382431
77513.3296058  -0.04382431
77513.3296068  -0.04431261
77513.3296078  -0.04382431
77513.3296088  -0.04358017
77513.3296098  -0.04333602
77513.3296108  -0.04382431
77513.3296118  -0.04382431
77513.3296128  -0.04382431
77513.3296138  -0.04333602
77513.3296148  -0.04333602
77513.3296158  -0.04358017
77513.3296168  -0.04358017
77513.3296178  -0.04333602
77513.3296188  -0.04358017
77513.3296198  -0.04431261
77513.3296208  -0.04382431
77513.3296218  -0.04284773
77513.3296228  -0.04382431
77513.3296238  -0.04382431
77513.3296248  -0.04358017
77513.3296258  -0.04382431
77513.3296268  -0.04309187
77513.3296278  -0.04406846
77513.3296288  -0.04406846
77513.3296298  -0.04406846
77513.3296308  -0.04358017
77513.3296318  -0.04333602
77513.3296328  -0.04333602
77513.3296338  -0.04382431
77513.3296348  -0.04358017
77513.3296358  -0.04333602
77513.3296368  -0.04382431
77513.3296378  -0.04382431
77513.3296388  -0.04382431
77513.3296398  -0.04358017
77513.3296408  -0.04309187
77513.3296418  -0.04358017
77513.3296428  -0.04309187
77513.3296438  -0.04333602
77513.3296448  -0.04333602
77513.3296458  -0.04358017
77513.3296468  -0.04406846
77513.3296478  -0.04333602
77513.3296488  -0.04309187
77513.3296498  -0.04358017
77513.3296508  -0.04309187
77513.3296518  -0.04309187
77513.3296528  -0.04382431
77513.3296538  -0.04382431
77513.3296548  -0.04333602
77513.3296558  -0.04309187
77513.3296568  -0.04358017
77513.3296578  -0.04333602
77513.3296588  -0.04284773
77513.3296598  -0.04260358
77513.3296608  -0.04284773
77513.3296618  -0.04358017
77513.3296628  -0.04309187
77513.3296638  -0.04309187
77513.3296648  -0.04333602
77513.3296658  -0.04504505
77513.3296668  -0.04406846
77513.3296678  -0.04333602
77513.3296688  -0.04382431
77513.3296698  -0.04382431
77513.3296708  -0.04333602
77513.3296718  -0.04333602
77513.3296728  -0.04382431
77513.3296738  -0.04431261
77513.3296748  -0.04309187
77513.3296758  -0.04431261
77513.3296768  -0.04333602
77513.3296778  -0.04406846
77513.3296788  -0.04406846
77513.3296798  -0.04358017
77513.3296808  -0.04358017
77513.3296818  -0.04382431
77513.3296828  -0.04382431
77513.3296838  -0.04358017
77513.3296848  -0.04333602
77513.3296858  -0.04309187
77513.3296868  -0.04480090
77513.3296878  -0.04284773
77513.3296888  -0.04309187
77513.3296898  -0.04431261
77513.3296908  -0.04333602
77513.3296918  -0.04309187
77513.3296928  -0.04358017
77513.3296938  -0.04382431
77513.3296948  -0.04333602
77513.3296958  -0.04333602
77513.3296968  -0.04358017
77513.3296978  -0.04309187
77513.3296988  -0.04358017
77513.3296998  -0.04260358
77513.3297008  -0.04333602
77513.3297018  -0.04382431
77513.3297028  -0.04333602
77513.3297038  -0.04358017
77513.3297048  -0.04358017
77513.3297058  -0.04358017
77513.3297068  -0.04358017
77513.3297078  -0.04309187
77513.3297088  -0.04382431
77513.3297098  -0.04333602
77513.3297108  -0.04284773
77513.3297118  -0.04309187
77513.3297128  -0.04358017
77513.3297138  -0.04406846
77513.3297148  -0.04358017
77513.3297158  -0.04358017
77513.3297168  -0.04455675
77513.3297178  -0.04382431
77513.3297188  -0.04333602
77513.3297198  -0.04309187
77513.3297208  -0.04382431
77513.3297218  -0.04333602
77513.3297228  -0.04382431
77513.3297238  -0.04358017
77513.3297248  -0.04333602
77513.3297258  -0.04309187
77513.3297268  -0.04333602
77513.3297278  -0.04358017
77513.3297288  -0.04260358
77513.3297298  -0.04284773
77513.3297308  -0.04284773
77513.3297318  -0.04333602
77513.3297328  -0.04333602
77513.3297338  -0.04333602
77513.3297348  -0.04284773
77513.3297358  -0.04309187
77513.3297368  -0.04309187
77513.3297378  -0.04431261
77513.3297388  -0.04358017
77513.3297398  -0.04358017
77513.3297408  -0.04382431
77513.3297418  -0.04333602
77513.3297428  -0.04309187
77513.3297438  -0.04235943
77513.3297448  -0.04358017
77513.3297458  -0.04333602
77513.3297468  -0.04406846
77513.3297478  -0.04406846
77513.3297488  -0.04260358
77513.3297498  -0.04309187
77513.3297508  -0.04333602
77513.3297518  -0.04406846
77513.3297528  -0.04333602
77513.3297538  -0.04406846
77513.3297548  -0.04358017
77513.3297558  -0.04406846
77513.3297568  -0.04382431
77513.3297578  -0.04358017
77513.3297588  -0.04333602
77513.3297598  -0.04406846
77513.3297608  -0.04284773
77513.3297618  -0.04333602
77513.3297628  -0.04358017
77513.3297638  -0.04333602
77513.3297648  -0.04333602
77513.3297658  -0.04309187
77513.3297668  -0.04284773
77513.3297678  -0.04333602
77513.3297688  -0.04382431
77513.3297698  -0.04309187
77513.3297708  -0.04284773
77513.3297718  -0.04333602
77513.3297728  -0.04260358
77513.3297738  -0.04382431
77513.3297748  -0.04358017
77513.3297758  -0.04406846
77513.3297768  -0.04382431
77513.3297778  -0.04358017
77513.3297788  -0.04382431
77513.3297798  -0.04333602
77513.3297808  -0.04333602
77513.3297818  -0.04358017
77513.3297828  -0.04333602
77513.3297838  -0.04406846
77513.3297848  -0.04333602
77513.3297858  -0.04333602
77513.3297868  -0.04431261
77513.3297878  -0.04333602
77513.3297888  -0.04406846
77513.3297898  -0.04358017
77513.3297908  -0.04333602
77513.3297918  -0.04431261
77513.3297928  -0.04406846
77513.3297938  -0.04309187
77513.3297948  -0.04358017
77513.3297958  -0.04333602
77513.3297968  -0.04382431
77513.3297978  -0.04333602
77513.3297988  -0.04333602
77513.3297998  -0.04333602
77513.3298008  -0.04260358
77513.3298018  -0.04358017
77513.3298028  -0.04406846
77513.3298038  -0.04406846
77513.3298048  -0.04431261
77513.3298058  -0.04406846
77513.3298068  -0.04358017
77513.3298078  -0.04284773
77513.3298088  -0.04382431
77513.3298098  -0.04406846
77513.3298108  -0.04382431
77513.3298118  -0.04455675
77513.3298128  -0.04260358
77513.3298138  -0.04358017
77513.3298148  -0.04333602
77513.3298158  -0.04333602
77513.3298168  -0.04333602
77513.3298178  -0.04382431
77513.3298188  -0.04358017
77513.3298198  -0.04382431
77513.3298208  -0.04382431
77513.3298218  -0.04358017
77513.3298228  -0.04333602
77513.3298238  -0.04284773
77513.3298248  -0.04260358
77513.3298258  -0.04358017
77513.3298268  -0.04309187
77513.3298278  -0.04333602
77513.3298288  -0.04382431
77513.3298298  -0.04309187
77513.3298308  -0.04358017
77513.3298318  -0.04358017
77513.3298328  -0.04406846
77513.3298338  -0.04406846
77513.3298348  -0.04382431
77513.3298358  -0.04406846
77513.3298368  -0.04480090
77513.3298378  -0.04358017
77513.3298388  -0.04382431
77513.3298398  -0.04333602
77513.3298408  -0.04358017
77513.3298418  -0.04333602
77513.3298428  -0.04431261
77513.3298438  -0.04382431
77513.3298448  -0.04431261
77513.3298458  -0.04382431
77513.3298468  -0.04333602
77513.3298478  -0.04358017
77513.3298488  -0.04333602
77513.3298498  -0.04333602
77513.3298508  -0.04309187
77513.3298518  -0.04358017
77513.3298528  -0.04309187
77513.3298538  -0.04309187
77513.3298548  -0.04309187
77513.3298558  -0.04431261
77513.3298568  -0.04382431
77513.3298578  -0.04406846
77513.3298588  -0.04406846
77513.3298598  -0.04333602
77513.3298608  -0.04333602
77513.3298618  -0.04309187
77513.3298628  -0.04309187
77513.3298638  -0.04358017
77513.3298648  -0.04382431
77513.3298658  -0.04406846
77513.3298668  -0.04358017
77513.3298678  -0.04309187
77513.3298688  -0.04406846
77513.3298698  -0.04382431
77513.3298708  -0.04309187
77513.3298718  -0.04358017
77513.3298728  -0.04455675
77513.3298738  -0.04358017
77513.3298748  -0.04431261
77513.3298758  -0.04382431
77513.3298768  -0.04333602
77513.3298778  -0.04382431
77513.3298788  -0.04406846
77513.3298798  -0.04309187
77513.3298808  -0.04333602
77513.3298818  -0.04358017
77513.3298828  -0.04358017
77513.3298838  -0.04358017
77513.3298848  -0.04358017
77513.3298858  -0.04333602
77513.3298868  -0.04333602
77513.3298878  -0.04333602
77513.3298888  -0.04333602
77513.3298898  -0.04382431
77513.3298908  -0.04284773
77513.3298918  -0.04382431
77513.3298928  -0.04333602
77513.3298938  -0.04309187
77513.3298948  -0.04284773
77513.3298958  -0.04382431
77513.3298968  -0.04333602
77513.3298978  -0.04358017
77513.3298988  -0.04235943
77513.3298998  -0.04358017
77513.3299008  -0.04309187
77513.3299018  -0.04382431
77513.3299028  -0.04309187
77513.3299038  -0.04358017
77513.3299048  -0.04406846
77513.3299058  -0.04284773
77513.3299068  -0.04309187
77513.3299078  -0.04382431
77513.3299088  -0.04406846
77513.3299098  -0.04333602
77513.3299108  -0.04382431
77513.3299118  -0.04406846
77513.3299128  -0.04333602
77513.3299138  -0.04382431
77513.3299148  -0.04333602
77513.3299158  -0.04333602
77513.3299168  -0.04431261
77513.3299178  -0.04260358
77513.3299188  -0.04358017
77513.3299198  -0.04455675
77513.3299208  -0.04431261
77513.3299218  -0.04358017
77513.3299228  -0.04455675
77513.3299238  -0.04406846
77513.3299248  -0.04358017
77513.3299258  -0.04382431
77513.3299268  -0.04333602
77513.3299278  -0.04382431
77513.3299288  -0.04309187
77513.3299298  -0.04406846
77513.3299308  -0.04284773
77513.3299318  -0.04358017
77513.3299328  -0.04406846
77513.3299338  -0.04406846
77513.3299348  -0.04358017
77513.3299358  -0.04406846
77513.3299368  -0.04358017
77513.3299378  -0.04333602
77513.3299388  -0.04382431
77513.3299398  -0.04382431
77513.3299408  -0.04333602
77513.3299418  -0.04358017
77513.3299428  -0.04382431
77513.3299438  -0.04382431
77513.3299448  -0.04235943
77513.3299458  -0.04309187
77513.3299468  -0.04260358
77513.3299478  -0.04382431
77513.3299488  -0.04358017
77513.3299498  -0.04406846
77513.3299508  -0.04406846
77513.3299518  -0.04309187
77513.3299528  -0.04406846
77513.3299538  -0.04455675
77513.3299548  -0.04333602
77513.3299558  -0.04358017
77513.3299568  -0.04358017
77513.3299578  -0.04284773
77513.3299588  -0.04309187
77513.3299598  -0.04309187
77513.3299608  -0.04284773
